title,text,label
State of the Nation - GMA News,"VIDEO: Rider na pumasa sa Criminology Licensure Exam, nag-alok ng libreng sakay https://t.co/XLhOPoIaZM https://t.co/iQQUUMDJeC",REAL
State of the Nation - GMA News,"VIDEO: State of the Nation Livestream: February 2, 2022 - Replay https://t.co/2BSvr8RDJ2 https://t.co/7dOEubM5e9",REAL
State of the Nation - GMA News,"VIDEO: Wedding proposal ng isang vlogger sa kanyang girlfriend, idinaan sa 'What's in the box' challenge https://t.co/T5AQJlrhEI https://t.co/nqDwi0Zc4b",REAL
State of the Nation - GMA News,"VIDEO: 'No Vaxx, No Ride Policy' binawi ngayong balik Alert Level 2 ang Metro Manila https://t.co/p1XJQC4j4N https://t.co/m8t9VWPhhm",REAL
State of the Nation - GMA News,"VIDEO: State of the Nation Livestream: February 1, 2022 - Replay https://t.co/bU7Cz2Q57e https://t.co/EGEOtVj7mF",REAL
State of the Nation - GMA News,"VIDEO: Car wash boys, laking tuwa nang makapagpa-picture at mapaandar ang isang sports car https://t.co/BV5WwgWBZJ https://t.co/NktobRJaQc",REAL
State of the Nation - GMA News,"VIDEO: Anim na opisyal ng Pharmally, inirekomendang kasuhan ng syndicated estafa https://t.co/JFaNMrFwCO https://t.co/eOWPoKR0Dq",REAL
State of the Nation - GMA News,"VIDEO: State of the Nation Livestream: January 31, 2022 - Replay https://t.co/C6zKZWD2Wl https://t.co/vMCm4kAWHG",REAL
CLTV36,"Ngayong Sabado, 4PM sa aming official Facebook account at CLTV free channel. 

Tandaan, ang karapatang pantao ay dapat para sa lahat.",REAL
CLTV36,"Kasabay ng pag-alala sa ika tatlumpu't anim na taon ng EDSA People Power, kumusta na nga ba ang demokrasya sa bansa? Kumusta na nga ba ang karapatang pantao ng mamamayan?

Tatalakayin 'yan sa ""Karapatan at Demokrasya: Kahapon, Ngayon at Bukas"" https://t.co/zlnQ7ZCPII",REAL
CLTV36,"#HIRING | Join our team!
Click the assigned link to send your application.

PRODUCER: https://t.co/iNbH9f49zH
MARKETING ASSISTANT: https://t.co/TOxitlgpEa
VIDEO / GRAPHICS EDITOR: https://t.co/OR8syfXzV1
REPORTER: https://t.co/2X75bJXnwB

#jobs https://t.co/cJzEmLjJxz",REAL
CLTV36,"Abangan yan sa PERSPEKTIBA - BOTO KINABUKASAN MO ngayong Biyernes, 4:30 PM LIVE sa aming official Facebook account at sa CLTV free channel.",REAL
CLTV36,"BOTO MO KINABUKASAN MO | SOSYALISMO TUNGO SA PAGBABAGO?

Samahan si AIZELINE DAVID MANZON ukol sa pagtalakay sa SOSYALISMO na isinusulong ni Presidential Aspirant Ka Leody De Guzman at VP Aspirant Walden Bello.

#AnytimeAnywhere #ChooseTruth #Eleksyon2022 https://t.co/v9nLDU1xI7",REAL
CLTV36,Rescheduled. https://t.co/Vrj7cJnaYg,REAL
CLTV36,"Customer Advisory from PrimeWater City of San Fernando, Pampanga 📣 See affected areas on these dates.

🤝 Reach more customers for your announcements by partnering with us. Email us: info@cltv36.tv https://t.co/0YE6EvMhgO",REAL
CLTV36,"For inquiries and concerns, please do not hesitate to message the official FB Page of PUP Taguig - JMA at https://t.co/iGzaJdnWF2.",REAL
CLTV36,"THEME:
Wonderstruck: Riding the Carousel of Influencer Marketing happening on January 21, 2022, from 2:00 pm to 4:00 pm via the official FB Page of the JMA - PUP Taguig.

#ArangkadaMarketista",REAL
CLTV36,"Catch the adventure of twirly rides and unravel the emerging significance of content-driven campaigns into a seamless experience of Integrated Marketing Communications with PUP Taguig - Junior Marketing Association’s most awaited event.

#InfluencerMarketing #IMC2022 #puptjma https://t.co/nxbky0Fdwt",REAL
Unknown,tang ina fake news nanaman,FAKE
Unknown,hindi maayos system,FAKE
Unknown,c,FAKE
Unknown,e,FAKE
Unknown,qweqwe,FAKE
Unknown,fake news,FAKE
Unknown,this is not a fake news,FAKE
Unknown,this is a fake newsss,FAKE
Unknown,maayos systm namin,FAKE
Unknown,this is fake,FAKE
Unknown,"def predict():
        if request.method == 'POST':
            message = request.form['message'] 
            message.encode('unicode_escape')
            result_row= []
            author = """"
            msg = """"
            pattern = r""http\S+""
            tweetmsg = """"
            nlink = """"
            link = """"
            if len(message.split())<2:
                print(message)
                print(""cannot predict"")
                pred =['TRY']
                print(pred) 
                tweetmsg = ""Try again with more than 2 words""
                author = ""Unknown""
                link = ""Unknown""
            else:
                with open('finalDataset.csv', encoding='utf-8') as csv_file: #insert the csv
                    csv_read = csv.reader(csv_file, delimiter=',')
                    for row in csv_read:
                        search_terms = [message]
                        if any([term in row[1] for term in search_terms]): #row[2], index of selected column
                            result_row.append(row)
                    if len(result_row) == 1:
                        print(result_row)
                        author = result_row[0][0]
                        msg = result_row[0][1]
                        tweetmsg = re.sub(pattern, """", msg)
                        nlink = listToString(Find(result_row[0][1]))
                        link = nlink.replace(""["", """")
                        pred = fake_news_det(message)
                        if len(link)==0:
                            link = ""None""
                        else:
                            link = link
                        print(author)     
                        print(tweetmsg)   
                        print(link)      
                    else:
                        print(""This search is skipped because is has:"", len(result_row), ""values"") 
                        pred = fake_news_det(message)
                        tweetmsg = message
                        author = ""Unknown""
                        link = ""Unknown""
                        print(author)
                        print(tweetmsg)
                        print(pred)
                        print(link)  
                        if pred != 'REAL':
                            fake = [""Unknown"",  message, ""FAKE""]
                            with open('fakeNews.csv', 'a') as fake_object:
                                fakeData = writer(fake_object)
                                fakeData.writerow(fake)
                        else:
                            pred =['FAKE']
                            print(pred)                
            return render_template('results.html', prediction=pred,usertxtauthor=author,usertxt=tweetmsg,userlink=link)
        else:
            return render_template('results.html', prediction=""Something went wrong"")",FAKE
Unknown,qweqwe qweqweqw qweqwe,FAKE
Unknown,qweqwe qweqwe qweqwe,FAKE
Unknown,two words is,FAKE
Unknown,twooo words,FAKE
Unknown,reggienel patwaran,FAKE
Unknown,"<div class=""col-auto""><button class=""btn btn-dark btn-lg "" id=""submitButton"" type=""submit"">Detect Again</button></div>",FAKE
Unknown,Balikan sa  ang kuwento ng Pinay junior tennis star na si Alex Eala.,FAKE
Unknown,"asdq sa ""Sports U"" ang kuwento ng Pinay junior tennis star na si Alex Eala.",FAKE
Unknown,"Balikan sa ""Sports U"" ang kuwento ng Pinay junior tennis star na si Alex ada",FAKE
Unknown,Kris Aquino is Dead,FAKE
Unknown,Boy Abunda for President,FAKE
Unknown,qweq qweq wqe1,FAKE
Unknown,"Balikan sa ""Sports U"" ang kuwento ng Pinay junior tennis star na si Jonathan Vital",FAKE
Unknown,5 presidential bets sumalang sa forum; Marcos absent #Halalan2022,FAKE
Unknown,"The Manila mayor stresses the country's interests must always come first when signing deals with foreign investors. #KBPForum 
#PanataSaBayan
#TheFilipinoVotes Flag of Philippines  

Read the story: https://bit.ly/3sgMvz5
",FAKE
Unknown,"Bonnici: We need ideas and collaboration but we also need decisions about future societies and systems to be inclusive of voices of people who don’t normally get a voice.
",FAKE
Unknown,"WE ARE NOW 1 MILLION STRONG ON TIKTOK! Flexed biceps

Maraming salamat sa inyong suporta sa 24 Oras TikTok account, mga Kapuso! ",FAKE
Unknown,"The plane carrying the 1st batch of Pfizer vaccines for the PHs immunization of 5-11 y/o kids arrived at NAIA T3 at 9:30pm.

The rollout for the age group supposed to begin today was moved to Feb 7 for NCR & nearby provinces after a delay in the vaxx arrival | 
@anjo_bagaoisan",FAKE
Unknown,"780,000 Pfizer vaccines, which the PH govt bought through World Bank, form the batch that arrived on Friday.

Only Pfizer is currently approved for use by the PH FDA for 5-11 year olds. The dose for the age group is a different formulation from that given to older ages.",FAKE
Unknown,"NTF COVID-19 chief implementer Sec. Carlito Galvez Jr & US Embassy charge daffaires Heather Variava lead the delegation that welcomed the arrival of the first batch of vaccines for 5-11 year olds | via 
@anjo_bagaoisan
",FAKE
Unknown,"Representatives for Arena of Valor, FIFA Online 4, League of Legends (PC), and Crossfire have yet to be determined.",FAKE
Unknown,"LOOK: Philippines' flag bearer Asa Miller leads the delegation as they enter the stadium during the opening ceremony of the Beijing 2022 Winter Olympic Games on Friday. (📷Jewel Samad, AFP)

Related report: https://t.co/9R2PYPq40v https://t.co/WL6AIzLrE2",FAKE
Unknown,"Chinese New Year na bukas! Naniniwala ba kayo sa suwerte? Iparinig ang #BosesMo at maaari itong ipalabas sa #24Oras!

STITCH THIS VIDEO:  https://t.co/uDhcE4C1Ea https://t.co/cADG5oBdEl",FAKE
Unknown,"Galvez says immunization of 5-11 year olds will proceed despite a court petition in Quezon City by 2 parents to stop the drive.

May kumpiyansa kami na makikita ng ating judges yong magiging merit ng TRO, and we are confident that",FAKE
Unknown,"Galvez: many people, many parents, & also overwhelmingly ang ating mamamayan susuportahan tayo dahil nakikita natin na malaki ang pakinabang ng bakuna dito sa pandemya. We cannot go out to the new normal w/o the vaccine. So nakikita namin we will proceed. | 
@anjo_bagaoisan",FAKE
Unknown,"Its confirmed: Barbie Imperial and Diego Loyzaga have broken up.
",FAKE
